c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,c40
17,7,6,11,22,4,21,20,3,26,1,23,29,33,35,44,128,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13,8,11,8,6,3,1,23,27,21,22,1,27,26,29,44,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
17,11,19,17,17,16,7,13,6,9,3,5,4,3,19,82,60,105,160,69,136,103,121,131,155,164,191,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22,24,2,27,10,7,11,3,7,29,39,40,47,1,78,29,60,55,19,52,9,85,67,73,41,23,45,166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
20,12,16,23,12,23,19,14,28,1,4,14,8,8,57,32,50,45,38,88,2,72,67,73,24,18,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16,8,19,1,17,4,17,11,18,40,46,1,52,59,53,37,22,36,32,9,49,47,22,75,111,154,180,50,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26,23,18,35,13,8,17,38,13,2,5,42,17,4,19,1,68,78,40,9,16,28,90,60,111,34,51,126,48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
17,13,26,13,10,15,6,4,8,1,7,1,63,89,49,63,105,61,14,32,7,28,51,149,174,158,68,55,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
15,5,7,1,17,12,22,4,21,10,28,29,30,85,41,35,85,45,8,24,30,14,59,62,1,55,75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22,15,8,19,9,12,5,14,27,2,3,60,54,59,5,20,69,57,32,71,34,48,17,106,56,104,139,113,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12,12,20,22,30,21,18,15,6,10,4,2,8,55,10,75,100,34,19,73,108,66,51,31,106,1,90,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,9,15,16,9,10,23,27,23,33,22,42,42,45,17,1,33,104,50,21,10,74,105,67,70,93,50,111,135,164,194,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
20,25,27,33,16,16,10,14,2,4,6,12,24,8,94,78,101,98,54,36,80,74,11,2,70,50,20,31,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21,6,5,11,16,1,17,17,23,38,32,4,34,23,66,78,74,101,19,11,122,71,52,58,1,150,33,154,39,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28,24,20,22,3,6,35,13,2,18,23,10,11,4,26,69,70,94,58,94,63,109,31,90,23,49,1,40,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10,18,5,14,23,28,35,2,5,13,34,14,25,54,20,30,13,57,1,4,69,52,114,14,108,47,124,138,26,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
18,21,22,7,35,14,4,6,17,13,22,1,56,69,29,7,60,52,8,93,106,37,74,53,109,5,127,33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8,20,13,17,16,29,3,24,7,20,18,1,52,59,75,9,90,73,76,69,51,38,59,44,116,30,21,117,114,2,184,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19,6,13,24,17,20,3,1,5,19,34,43,33,19,73,67,8,41,58,98,33,3,72,27,1,132,172,37,98,147,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
20,7,15,12,4,34,34,6,22,3,35,25,19,41,18,49,6,43,36,41,62,78,2,30,116,133,149,77,8,141,48,70,151,36,NaN,NaN,NaN,NaN,NaN,NaN
8,19,21,3,11,15,2,7,29,25,16,45,11,13,40,61,62,38,21,76,60,81,63,134,37,89,126,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21,25,18,9,13,13,6,28,21,30,1,45,38,22,51,29,3,11,18,16,9,2,38,88,64,1,30,118,143,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16,1,26,24,7,23,8,14,43,53,35,1,48,60,55,37,8,34,65,18,10,28,16,26,33,84,138,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,11,10,11,18,25,33,23,1,19,8,28,19,53,9,45,70,80,31,23,79,46,71,85,73,150,65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
17,15,20,10,4,14,25,22,2,26,40,44,19,55,16,63,13,23,8,36,6,2,94,115,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,27,9,3,25,11,6,21,15,20,3,51,32,31,50,52,47,1,68,64,14,59,49,57,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14,8,20,13,6,20,34,1,48,44,30,26,39,32,55,19,2,56,20,32,11,55,13,1,1,1,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
15,12,1,8,4,25,32,20,23,18,36,1,10,46,15,47,71,10,19,33,76,28,61,64,131,100,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8,2,21,19,19,16,6,19,10,24,24,38,45,1,8,9,55,32,64,40,78,58,41,150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
20,10,5,15,12,23,21,27,7,19,23,19,8,42,30,37,61,3,11,72,1,3,116,50,61,7,84,37,137,187,181,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
17,19,10,15,9,5,27,22,1,10,5,27,39,3,12,38,65,18,35,31,38,71,94,142,139,15,34,75,110,70,151,27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19,2,17,11,25,5,7,18,38,42,10,63,19,25,1,39,44,28,18,56,10,36,68,49,123,69,167,108,34,13,149,44,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,17,29,21,22,8,13,23,9,25,38,2,38,46,38,5,18,14,38,59,7,38,27,2,83,169,57,127,39,154,19,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
18,29,13,29,22,24,9,30,21,16,20,17,7,4,5,35,3,10,4,6,2,22,104,104,81,81,93,135,71,164,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11,11,3,7,44,14,47,51,1,33,55,52,7,45,23,86,126,2,17,58,49,104,154,56,51,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
20,10,2,8,7,14,20,6,16,4,3,28,47,35,46,89,2,62,38,26,58,98,136,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,8,21,7,5,21,28,26,12,3,75,40,70,101,52,122,95,130,153,8,25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,17,1,15,7,19,23,18,10,23,20,21,22,26,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
18,2,17,6,2,10,20,17,14,19,16,13,27,138,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,6,14,21,20,20,97,11,23,18,19,23,33,5,197,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12,7,1,19,16,3,16,7,5,36,25,51,1,107,58,29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,26,19,21,15,19,31,1,18,16,14,10,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
15,10,4,17,12,8,12,18,7,1,3,7,26,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13,12,11,11,5,7,10,15,6,1,16,2,58,1,67,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,15,13,18,19,12,9,13,17,8,4,2,13,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,11,21,16,4,11,2,15,11,10,15,2,33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8,17,15,21,7,7,1,22,21,31,6,2,2,1,2,106,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13,18,9,18,20,17,6,20,15,4,5,4,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8,16,13,16,3,18,3,13,15,12,6,19,31,36,130,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,16,17,10,19,18,11,13,6,18,4,15,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12,15,4,19,9,13,21,6,10,2,27,26,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,5,16,13,3,10,12,18,22,28,18,19,34,23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
17,15,17,9,24,3,6,10,3,12,16,1,34,61,186,209,46,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11,10,17,7,13,1,7,17,25,29,2,41,44,112,1,29,72,145,88,62,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12,14,2,9,21,11,5,6,12,23,21,31,4,1,14,52,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,3,4,12,7,1,16,19,18,20,1,33,30,27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19,20,13,16,10,18,17,7,8,3,13,26,3,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,17,12,15,2,18,6,20,15,11,22,1,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21,18,15,1,7,18,15,12,19,17,10,14,2,6,4,83,109,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,11,20,8,6,2,5,26,22,20,15,19,3,15,22,21,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,16,18,7,18,4,18,14,1,20,15,14,16,9,7,14,26,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13,13,10,15,8,5,18,12,23,3,27,23,29,31,39,2,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
18,16,15,15,13,20,28,27,16,31,8,9,3,6,11,3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,25,19,24,16,10,21,12,13,6,17,5,20,9,26,37,34,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13,9,8,21,5,23,19,11,9,30,6,20,24,26,1,37,4,121,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,22,24,23,20,19,15,27,21,16,16,21,9,30,9,9,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16,14,11,11,4,6,8,10,15,26,2,2,40,47,71,90,85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11,8,8,22,17,6,5,4,13,21,21,11,19,1,5,18,22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,10,23,17,21,17,29,29,23,25,28,22,12,8,10,13,19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
18,1,19,13,13,20,14,11,10,17,14,10,4,22,9,8,32,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12,10,18,20,18,5,1,9,3,2,31,24,47,43,68,74,56,98,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11,10,9,21,16,8,21,3,21,20,4,27,5,27,30,30,1,72,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8,11,20,5,19,17,7,18,1,23,22,2,22,13,4,29,16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10,14,18,2,23,30,2,3,8,24,29,32,36,32,5,22,11,96,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
18,21,18,17,9,7,11,21,5,13,22,12,14,4,1,18,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12,18,25,8,2,7,25,18,2,5,26,23,22,25,25,16,27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10,10,19,6,4,21,34,9,23,24,1,2,46,50,61,1,1,1,128,52,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
15,13,11,9,7,28,2,23,6,32,21,13,27,4,27,29,33,54,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
17,18,15,28,7,11,2,9,14,13,27,8,4,18,2,62,89,161,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
20,1,19,8,8,13,23,24,15,18,11,20,19,24,22,73,122,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,22,6,12,2,17,15,19,17,24,15,20,28,16,3,1,29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,24,24,24,16,20,17,34,21,24,14,27,26,12,14,10,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21,5,5,13,9,14,8,16,3,15,10,3,33,26,55,1,62,86,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
18,14,17,17,7,4,10,12,21,15,12,2,2,24,18,28,65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,18,7,20,3,6,1,4,24,28,32,43,40,49,47,59,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12,7,15,17,1,6,6,29,31,31,3,27,46,30,37,38,32,55,20,10,120,78,45,38,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
18,13,6,26,26,10,1,29,8,4,22,15,23,26,30,43,51,50,77,95,66,129,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24,24,24,18,14,21,20,24,36,7,23,3,34,16,49,6,2,17,13,174,42,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,7,11,21,14,26,29,25,9,25,38,2,11,29,31,30,30,34,71,1,1,32,84,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26,24,29,4,27,22,13,18,20,24,26,19,8,15,21,9,2,15,9,1,68,1,153,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29,27,2,25,15,9,6,19,22,6,20,3,32,23,27,38,11,27,28,119,54,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21,22,23,10,14,5,19,34,17,34,24,8,7,1,40,44,61,29,73,3,80,95,106,74,31,66,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29,28,29,12,18,19,24,17,10,7,37,28,15,25,4,25,3,9,1,2,29,70,28,169,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
15,6,11,1,5,26,23,29,6,35,31,21,36,44,32,12,52,47,63,117,83,158,12,68,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24,28,28,34,3,21,16,16,7,11,31,22,20,46,25,15,8,2,15,1,50,111,69,12,93,162,36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29,20,27,15,3,21,23,35,24,27,17,20,12,8,43,19,13,1,12,22,117,67,107,48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13,8,32,7,2,5,32,31,29,21,29,34,21,27,5,30,18,33,36,13,158,28,60,52,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23,25,2,23,24,20,17,33,32,8,34,24,19,1,9,13,45,41,18,13,69,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,32,34,8,32,2,20,13,27,30,15,30,11,24,30,31,19,34,22,76,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,14,15,25,5,29,3,27,22,25,23,7,21,27,35,38,50,19,1,82,56,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19,21,2,23,30,14,8,4,40,25,32,33,14,43,9,39,6,34,19,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25,20,1,19,15,9,7,20,21,22,5,37,31,41,7,11,51,23,62,163,48,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30,27,9,25,20,12,25,24,28,3,5,20,5,14,29,20,28,48,1,49,50,78,97,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35,24,16,3,20,11,11,30,46,27,37,44,12,41,31,19,61,72,9,2,57,47,12,94,26,162,62,137,7,128,159,130,107,180,111,225,35,107,NaN,NaN
4,23,9,35,11,29,12,19,16,27,40,29,40,27,54,59,59,9,70,57,2,47,11,125,110,140,110,75,65,193,93,137,135,103,7,27,NaN,NaN,NaN,NaN
18,26,8,35,23,39,17,28,15,4,1,52,23,37,7,46,58,5,81,25,84,109,72,47,103,72,13,152,40,73,9,35,160,32,126,107,88,67,136,172
15,11,12,28,5,2,22,36,37,26,26,40,52,55,9,65,12,57,66,47,52,89,65,1,120,146,29,59,114,168,133,21,12,118,41,92,100,165,65,89
36,13,30,21,26,24,35,28,1,23,8,51,44,45,5,32,10,20,21,2,15,59,119,99,47,27,18,52,173,150,128,73,39,212,15,131,203,114,115,NaN
9,10,3,14,12,2,7,20,15,5,18,26,24,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,3,12,18,4,1,31,24,36,38,46,21,45,28,53,43,67,65,69,69,32,18,59,23,81,11,56,70,6,50,120,99,154,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12,4,15,21,29,6,9,33,27,1,8,29,26,31,55,45,58,66,30,69,109,11,32,114,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21,19,15,1,14,7,12,4,3,17,20,21,26,7,10,14,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23,17,17,19,14,31,14,24,4,13,3,14,8,2,31,2,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
20,13,16,17,19,21,25,25,19,4,4,2,15,12,13,16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16,17,2,7,21,23,1,19,18,20,22,8,9,21,24,28,19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
15,11,9,12,16,6,19,15,15,16,4,1,2,27,37,50,67,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19,15,12,7,10,3,15,4,1,10,18,25,25,17,33,32,28,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23,20,21,23,18,2,2,24,19,14,4,19,8,7,20,25,41,121,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22,21,20,12,2,22,19,11,24,17,2,15,4,20,16,8,9,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
